site,name,calm_id,country,area,lat,lon,year,alt_cm,wc_elev,wc_bio1,wc_bio4,wc_bio7,wc_bio12,y,x,ym,tdd,fdd,sqrt_tdd,thaw_months,summer_t,winter_prec,continentality
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2016,53.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.988984046564274,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2017,56.0,837.0,-9.726292,1375.4338,44.9625,245.0,4.04305126783455,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2018,50.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.9318256327243257,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2019,56.0,837.0,-9.726292,1375.4338,44.9625,245.0,4.04305126783455,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2020,40.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.7135720667043075,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2021,53.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.988984046564274,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2022,47.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8712010109078907,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2023,51.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.951243718581427,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 A,Toolik 1 km grid,18.0,United States (Alaska),Alaska North Slope,68.6215,-149.6063,2024,49.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.912023005428146,-2266346.437166121,590605.1424349498,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,1995,43.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.784189633918261,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,1996,47.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8712010109078907,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,1997,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,1998,51.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.951243718581427,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,1999,52.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.9702919135521215,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2000,41.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.737669618283368,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2001,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2002,33.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.526360524616161,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2003,37.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.6375861597263857,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2004,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2005,44.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8066624897703196,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2006,41.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.737669618283368,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2007,38.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.6635616461296463,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2008,44.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8066624897703196,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2009,47.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8712010109078907,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2010,53.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.988984046564274,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2011,47.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8712010109078907,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2012,48.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8918202981106265,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2013,51.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.951243718581427,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2014,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2015,50.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.9318256327243257,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2016,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2017,50.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.9318256327243257,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2018,52.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.9702919135521215,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2019,51.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.951243718581427,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2020,34.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.5553480614894135,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2021,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2022,43.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.784189633918261,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2023,49.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.912023005428146,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U12 B,Toolik MAT,229.0,United States (Alaska),Alaska North Slope,68.624,-149.6182,2024,47.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8712010109078907,-2265952.7041700813,591005.1495960355,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1990,36.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.6109179126442243,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1991,28.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.3672958299864737,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1992,40.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.7135720667043075,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1993,46.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8501476017100584,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1994,36.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.6109179126442243,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1995,43.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.784189633918261,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1996,33.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.526360524616161,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1997,46.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8501476017100584,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1998,44.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.8066624897703196,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,1999,45.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.828641396489095,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,2000,38.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.6635616461296463,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,2001,32.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.4965075614664802,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,2002,33.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.526360524616161,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,2003,40.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.7135720667043075,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,2004,40.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.7135720667043075,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
U13,Toolik LTER,228.0,United States (Alaska),Alaska North Slope,68.6167,-149.6,2005,37.0,837.0,-9.726292,1375.4338,44.9625,245.0,3.6375861597263857,-2266931.769221664,590491.4964937568,1085.3755469449598,4635.47212694496,32.94503827505683,4.309210526315789,12.754957999999998,157.06849315068493,3.268968432434303
